_Year,customer_key,customer_id,customer_name,age,age_group,customer_segment,total_orders,total_sales,total_quantity_purchased,last_order_date,month_since_last_order,avg_order_value,avg_monthly_spend
2013,2851,13850,Anthony Thompson,47,40-49,New,2,57,2,2013-06-03 0:00,146,28,57
2013,2855,13854,Kyle Parker,46,40-49,New,3,804,3,2013-02-09 0:00,150,268,804
2013,2859,13858,Melanie Richardson,43,40-49,New,4,72,4,2013-08-10 0:00,144,18,72
2013,2874,13873,Russell Jai,48,40-49,New,2,2322,2,2013-06-13 0:00,146,1161,2322
2013,2889,13888,Ian Brown,41,40-49,New,1,22,1,2013-10-29 0:00,142,22,22
2013,2904,13903,Elijah Hernandez,50,50 and Above,New,2,2330,2,2013-06-01 0:00,146,1165,2330
2013,2910,13909,Riley Price,55,50 and Above,New,6,4764,6,2013-09-03 0:00,143,794,1191
2013,2911,13910,Isabelle Butler,49,40-49,New,4,2345,4,2013-06-13 0:00,146,586,2345
2013,2918,13917,Samuel Allen,56,50 and Above,New,4,839,4,2013-03-01 0:00,149,209,839
2013,2924,13923,Steven Howard,52,50 and Above,New,2,57,2,2013-04-10 0:00,148,28,57
2013,2929,13928,Nathaniel Morris,56,50 and Above,New,2,86,2,2013-12-11 0:00,140,43,86
2013,2934,13933,Isabella Richardson,59,50 and Above,New,2,57,2,2013-02-26 0:00,150,28,57
2013,2935,13934,Luis Young,49,40-49,New,2,31,2,2013-12-06 0:00,140,15,31
2013,2942,13941,Brittany Hayes,48,40-49,New,11,287,11,2013-12-19 0:00,140,26,41
2013,2944,13943,Kelly Bryant,54,50 and Above,New,3,37,3,2013-09-04 0:00,143,12,37
2013,2946,13945,Yolanda Luo,59,50 and Above,New,2,57,2,2013-03-15 0:00,149,28,57
2013,2952,13951,Dylan Hughes,90,50 and Above,New,2,57,2,2013-09-26 0:00,143,28,57
2013,2964,13963,Veronica Patel,53,50 and Above,New,2,74,2,2013-05-01 0:00,147,37,74
2013,2965,13964,Jasmine Lewis,54,50 and Above,New,4,4735,4,2013-12-17 0:00,140,1183,1183
2013,2966,13965,Barry Sara,48,40-49,New,8,4801,8,2013-12-20 0:00,140,600,1200
2013,2974,13973,Bethany Shan,56,50 and Above,New,6,3114,6,2013-12-09 0:00,140,519,389
2013,2975,13974,Tina Chandra,55,50 and Above,New,6,3166,6,2013-12-01 0:00,140,527,452
2013,2978,13977,Alexandra Brown,52,50 and Above,New,5,2345,5,2013-06-23 0:00,146,469,2345
2013,2984,13983,Logan Collins,76,50 and Above,New,8,180,8,2013-07-26 0:00,145,22,45
2013,2987,13986,Chloe Anderson,40,40-49,New,3,893,3,2013-03-23 0:00,149,297,893
2013,3001,14000,Terry Sharma,43,40-49,New,3,85,3,2013-07-27 0:00,145,28,85
2013,3006,14005,Noah Hughes,43,40-49,New,4,2319,4,2013-06-01 0:00,146,579,2319
2013,3018,14017,Chloe Rodriguez,39,30-39,New,3,848,3,2013-03-31 0:00,149,282,848
2013,3036,14035,Hunter Hughes,46,40-49,New,3,66,3,2013-07-27 0:00,145,22,66
2013,3040,14039,Nathan Wang,55,50 and Above,New,5,4759,5,2013-12-05 0:00,140,951,1189
2013,3047,14046,Cheryl Sanz,53,50 and Above,New,4,3574,4,2013-08-16 0:00,144,893,510
2013,3052,14051,Nathaniel Rivera,43,40-49,New,5,3558,5,2013-08-12 0:00,144,711,593
2013,3056,14055,Alejandro Kumar,60,50 and Above,New,5,3128,5,2013-12-28 0:00,140,625,782
2013,3061,14060,Cedric Sharma,54,50 and Above,New,3,99,3,2013-10-24 0:00,142,33,14
2013,3064,14063,Patrick Sands,50,50 and Above,New,4,3605,4,2013-08-02 0:00,144,901,721
2013,3066,14065,Samuel Diaz,56,50 and Above,New,3,3537,3,2013-08-10 0:00,144,1179,884
2013,3075,14074,Barbara Xu,71,50 and Above,New,3,60,3,2013-05-27 0:00,147,20,60
2013,3077,14076,Justin Ross,44,40-49,New,2,72,2,2013-05-03 0:00,147,36,72
2013,3090,14089,Kaitlyn Gray,41,40-49,New,3,893,3,2013-04-17 0:00,148,297,893
2013,3104,14103,Monique Blanco,76,50 and Above,New,6,1540,6,2013-09-08 0:00,143,256,256
2013,3105,14104,Sydney James,43,40-49,New,3,889,3,2013-04-01 0:00,148,296,889
2013,3110,14109,Aidan Gonzales,45,40-49,New,1,1701,1,2013-08-15 0:00,144,1701,1701
2013,3114,14113,Natalie Lopez,48,40-49,New,1,22,1,2013-05-07 0:00,147,22,22
2013,3119,14118,Elizabeth Ross,47,40-49,New,4,4741,4,2013-09-18 0:00,143,1185,948
2013,3135,14134,Cassandra Fernandez,43,40-49,New,3,1786,3,2013-05-03 0:00,147,595,1786
2013,3138,14137,Joy Ruiz,76,50 and Above,New,2,819,2,2013-06-29 0:00,146,409,819
2013,3140,14139,Meredith Sai,59,50 and Above,New,2,819,2,2013-06-26 0:00,146,409,819
2013,3141,14140,Meagan Sai,58,50 and Above,New,2,819,2,2013-07-03 0:00,145,409,819
2013,3150,14149,Donald Srini,48,40-49,New,2,839,2,2013-08-23 0:00,144,419,839
2013,3155,14154,Willie Gao,44,40-49,New,5,836,5,2013-08-24 0:00,144,167,836
2013,3163,14162,Brett Garcia,50,50 and Above,New,6,2895,6,2013-12-19 0:00,140,482,482
2013,3168,14167,Pamela Subram,69,50 and Above,New,3,828,3,2013-08-07 0:00,144,276,828
2013,3176,14175,Cynthia Mehta,75,50 and Above,New,4,109,4,2013-08-17 0:00,144,27,109
2013,3195,14194,Cassie Rai,70,50 and Above,New,7,169,7,2013-09-27 0:00,143,24,28
2013,3202,14201,Marie Serrano,72,50 and Above,New,1,33,1,2013-11-14 0:00,141,33,33
2013,3216,14215,Stacey Yang,45,40-49,New,7,3617,7,2013-07-31 0:00,145,516,3617
2013,3223,14222,Dawn Zhang,42,40-49,New,4,82,4,2013-12-14 0:00,140,20,20
2013,3227,14226,Heidi Mehta,47,40-49,New,5,3585,5,2013-09-06 0:00,143,717,3585
2013,3229,14228,Arturo Raje,48,40-49,New,1,50,1,2013-04-29 0:00,148,50,50
2013,3249,14248,Misty Tang,78,50 and Above,New,2,57,2,2013-09-24 0:00,143,28,57
2013,3250,14249,Eduardo Thomas,78,50 and Above,New,3,96,3,2013-05-30 0:00,147,32,96
2013,3255,14254,Tabitha Gill,76,50 and Above,New,3,81,3,2013-07-02 0:00,145,27,81
2013,3267,14266,Cory Patel,45,40-49,New,2,57,2,2013-02-27 0:00,150,28,57
2013,3274,14273,Angel Parker,41,40-49,New,2,72,2,2013-09-06 0:00,143,36,72
2013,3283,14282,Brianna Lewis,46,40-49,New,7,166,7,2013-12-23 0:00,140,23,18
2013,3291,14290,Jonathan Wilson,63,50 and Above,New,3,2377,3,2013-06-23 0:00,146,792,2377
2013,3297,14296,Benjamin Russell,63,50 and Above,New,4,46,4,2013-05-28 0:00,147,11,46
2013,3299,14298,Kaitlyn Jenkins,62,50 and Above,New,4,2365,4,2013-06-21 0:00,146,591,2365
2013,3300,14299,Jermaine Chandra,53,50 and Above,New,2,3037,2,2013-09-05 0:00,143,1518,1012
2013,3301,14300,Colin He,53,50 and Above,New,7,3251,7,2013-09-28 0:00,143,464,1625
2013,3303,14302,April Beck,57,50 and Above,New,4,3069,4,2013-09-10 0:00,143,767,1534
2013,3308,14307,Ross Perez,59,50 and Above,New,5,196,5,2013-07-15 0:00,145,39,39
2013,3337,14336,Gabriel Baker,41,40-49,New,3,893,3,2013-05-14 0:00,147,297,893
2013,3342,14341,Sean Sanders,40,40-49,New,11,175,11,2013-10-17 0:00,142,15,58
2013,3351,14350,Emily Moore,44,40-49,New,4,72,4,2013-09-18 0:00,143,18,72
2013,3352,14351,Riley Gray,44,40-49,New,2,57,2,2013-03-20 0:00,149,28,57
2013,3359,14358,Amanda Watson,52,50 and Above,New,4,46,4,2013-07-29 0:00,145,11,46
2013,3364,14363,Natalie Long,46,40-49,New,9,193,9,2013-11-17 0:00,141,21,27
2013,3370,14369,Devin Sanchez,48,40-49,New,2,46,2,2013-07-06 0:00,145,23,46
2013,3373,14372,Kaitlyn Washington,47,40-49,New,2,24,2,2013-06-11 0:00,146,12,24
2013,3378,14377,Paula Ruiz,76,50 and Above,New,1,2320,1,2013-06-06 0:00,146,2320,2320
2013,3383,14382,Darren Blanco,70,50 and Above,New,4,2374,4,2013-06-12 0:00,146,593,2374
2013,3392,14391,Jason Long,73,50 and Above,New,1,22,1,2013-09-24 0:00,143,22,22
2013,3399,14398,James Anderson,71,50 and Above,New,2,804,2,2013-06-27 0:00,146,402,804
2013,3402,14401,Jose Kumar,71,50 and Above,New,3,15,3,2013-05-22 0:00,147,5,15
2013,3416,14415,William Davis,63,50 and Above,New,1,769,1,2013-06-27 0:00,146,769,769
2013,3438,14437,Mitchell Anand,54,50 and Above,New,1,22,1,2013-12-18 0:00,140,22,22
2013,3441,14440,Jon Tang,54,50 and Above,New,5,2367,5,2013-07-19 0:00,145,473,2367
2013,3443,14442,Shelby Peterson,55,50 and Above,New,4,2370,4,2013-07-17 0:00,145,592,2370
2013,3446,14445,Benjamin Henderson,54,50 and Above,New,4,101,4,2013-04-06 0:00,148,25,101
2013,3466,14465,Dakota Patterson,59,50 and Above,New,2,7,2,2013-02-08 0:00,150,3,7
2013,3469,14468,Grace Rivera,59,50 and Above,New,2,7,2,2013-02-11 0:00,150,3,7
2013,3473,14472,Natalie Diaz,59,50 and Above,New,4,2503,4,2013-07-27 0:00,145,625,2503
2013,3474,14473,Miguel King,53,50 and Above,New,3,2414,3,2013-07-24 0:00,145,804,2414
2013,3477,14476,Bryce Reed,65,50 and Above,New,2,7,2,2013-08-26 0:00,144,3,7
2013,3478,14477,Lauren Lee,64,50 and Above,New,2,2342,2,2013-07-27 0:00,145,1171,2342
2013,3481,14480,Jackson Gonzalez,54,50 and Above,New,7,195,7,2013-11-01 0:00,141,27,65
2013,3484,14483,Nicole Henderson,59,50 and Above,New,2,40,2,2013-05-16 0:00,147,20,40
2013,3493,14492,Justin Patterson,67,50 and Above,New,2,7,2,2013-04-20 0:00,148,3,7
2013,3499,14498,Katie Luo,82,50 and Above,New,5,2394,5,2013-07-09 0:00,145,478,2394
2013,3519,14518,Ann Mehta,72,50 and Above,New,5,127,5,2013-08-01 0:00,144,25,21
2013,3531,14530,Ethan Smith,57,50 and Above,New,5,73,5,2013-11-14 0:00,141,14,9
2013,3532,14531,Abigail Garcia,58,50 and Above,New,7,191,7,2013-03-28 0:00,149,27,191
2013,3534,14533,Roberto Alonso,42,40-49,New,6,161,6,2013-12-30 0:00,140,26,53
2013,3536,14535,Dustin Anand,53,50 and Above,New,3,123,3,2013-03-17 0:00,149,41,123
2013,3540,14539,Carrie Alonso,57,50 and Above,New,3,828,3,2013-09-28 0:00,143,276,828
2013,3542,14541,Douglas Kapoor,62,50 and Above,New,2,819,2,2013-09-19 0:00,143,409,819
2013,3544,14543,Heather Lu,62,50 and Above,New,3,42,3,2013-07-05 0:00,145,14,42
2013,3546,14545,Faith Henderson,52,50 and Above,New,2,79,2,2013-04-13 0:00,148,39,79
2013,3547,14546,Christina Sanchez,64,50 and Above,New,1,29,1,2013-03-18 0:00,149,29,29
2013,3549,14548,Maria Turner,65,50 and Above,New,2,125,2,2013-11-01 0:00,141,62,125
2013,3556,14555,Jodi Kumar,77,50 and Above,New,4,839,4,2013-10-18 0:00,142,209,839
2013,3560,14559,Ashley Washington,49,40-49,New,3,848,3,2013-06-03 0:00,146,282,848
2013,3568,14567,Seth Thomas,43,40-49,New,10,161,10,2013-12-06 0:00,140,16,14
2013,3574,14573,Madison Wood,45,40-49,New,2,40,2,2013-09-26 0:00,143,20,40
2013,3578,14577,Natalie Rogers,52,50 and Above,New,4,806,4,2013-07-09 0:00,145,201,806
2013,3588,14587,Jade Peterson,52,50 and Above,New,2,7,2,2013-05-27 0:00,147,3,7
2013,3592,14591,Charles Harris,54,50 and Above,New,3,801,3,2013-07-09 0:00,145,267,801
2013,3602,14601,Nicolas Rai,45,40-49,New,3,2377,3,2013-07-11 0:00,145,792,2377
2013,3603,14602,Kaylee Kelly,50,50 and Above,New,5,2451,5,2013-07-06 0:00,145,490,2451
2013,3608,14607,Isaiah Nelson,50,50 and Above,New,1,5,1,2013-11-10 0:00,141,5,5
2013,3613,14612,Ernest Zhang,51,50 and Above,New,2,40,2,2013-12-04 0:00,140,20,40
2013,3624,14623,Benjamin Li,52,50 and Above,New,3,64,3,2013-03-06 0:00,149,21,64
2013,3625,14624,Anna Thomas,58,50 and Above,New,2,40,2,2013-10-28 0:00,142,20,40
2013,3629,14628,Carlos Brooks,59,50 and Above,New,1,5,1,2013-10-09 0:00,142,5,5
2013,3635,14634,Amber Baker,58,50 and Above,New,2,839,2,2013-07-26 0:00,145,419,839
2013,3659,14658,Chloe Green,56,50 and Above,New,6,93,6,2013-11-05 0:00,141,15,18
2013,3661,14660,Gabrielle Howard,56,50 and Above,New,3,889,3,2013-08-10 0:00,144,296,889
2013,3688,14687,Olivia Price,46,40-49,New,3,81,3,2013-09-08 0:00,143,27,81
2013,3695,14694,Haley Parker,47,40-49,New,6,157,6,2013-06-04 0:00,146,26,52
2013,3699,14698,Diane Navarro,41,40-49,New,4,61,4,2013-12-12 0:00,140,15,61
2013,3700,14699,Gerald Munoz,46,40-49,New,2,79,2,2013-07-06 0:00,145,39,79
2013,3703,14702,Curtis Zimmerman,47,40-49,New,6,3151,6,2013-10-06 0:00,142,525,450
2013,3717,14716,Shannon Zhou,43,40-49,New,5,2857,5,2013-12-09 0:00,140,571,408
2013,3726,14725,Evan Morgan,53,50 and Above,New,10,319,10,2013-12-09 0:00,140,31,35
2013,3759,14758,Victoria Long,56,50 and Above,New,2,40,2,2013-05-04 0:00,147,20,40
2013,3761,14760,Zachary Lewis,61,50 and Above,New,5,167,5,2013-12-12 0:00,140,33,27
2013,3762,14761,Morgan Kelly,56,50 and Above,New,2,40,2,2013-02-03 0:00,150,20,40
2013,3774,14773,Noah Ross,52,50 and Above,New,4,4834,4,2013-06-29 0:00,146,1208,1611
2013,3790,14789,Rosa Zhang,53,50 and Above,New,3,804,3,2013-10-16 0:00,142,268,804
2013,3791,14790,Terry Tang,53,50 and Above,New,7,4823,7,2013-06-17 0:00,146,689,1607
2013,3792,14791,Ashlee Deng,53,50 and Above,New,8,4767,8,2013-06-22 0:00,146,595,2383
2013,3796,14795,Crystal Gao,54,50 and Above,New,3,801,3,2013-10-13 0:00,142,267,801
2013,3803,14802,Audrey Moreno,55,50 and Above,New,3,843,3,2013-11-04 0:00,141,281,843
2013,3806,14805,Kari Garcia,51,50 and Above,New,3,101,3,2013-06-22 0:00,146,33,101
2013,3817,14816,Katherine Lewis,49,40-49,New,3,64,3,2013-12-09 0:00,140,21,64
2013,3820,14819,Dana Ruiz,56,50 and Above,New,2,777,2,2013-11-21 0:00,141,388,777
2013,3827,14826,Stefanie Lopez,40,40-49,New,2,40,2,2013-08-15 0:00,144,20,40
2013,3837,14836,Peter Chander,42,40-49,New,5,115,5,2013-08-18 0:00,144,23,19
2013,3843,14842,Meagan Kim,44,40-49,New,5,100,5,2013-03-08 0:00,149,20,100
2013,3849,14848,George Louverdis,44,40-49,New,1,565,1,2013-02-12 0:00,150,565,565
2013,3868,14867,Lauren Richardson,44,40-49,New,2,839,2,2013-07-12 0:00,145,419,839
2013,3883,14882,Kathryn Nara,61,50 and Above,New,2,1155,2,2013-11-14 0:00,141,577,1155
2013,3893,14892,Savannah Sanders,65,50 and Above,New,1,769,1,2013-10-14 0:00,142,769,769
2013,3894,14893,Gabrielle Diaz,65,50 and Above,New,2,839,2,2013-10-04 0:00,142,419,839
2013,3900,14899,Rodney Dominguez,63,50 and Above,New,1,5,1,2013-06-13 0:00,146,5,5
2013,3906,14905,Ricardo Shen,64,50 and Above,New,2,164,2,2013-09-19 0:00,143,82,164
2013,3919,14918,Mariah Howard,56,50 and Above,New,2,13,2,2013-08-04 0:00,144,6,13
2013,3925,14924,Cynthia Sai,46,40-49,New,2,40,2,2013-03-13 0:00,149,20,40
2013,3929,14928,Roy Patel,52,50 and Above,New,5,3128,5,2013-10-31 0:00,142,625,625
2013,3946,14945,Samantha Lewis,49,40-49,New,3,682,3,2013-01-11 0:00,151,227,682
2013,3950,14949,Steve Wu,55,50 and Above,New,4,3217,4,2013-12-04 0:00,140,804,459
2013,3952,14951,Katie Rai,55,50 and Above,New,2,575,2,2013-02-05 0:00,150,287,575
2013,3956,14955,Jorge Xu,57,50 and Above,New,3,104,3,2013-08-16 0:00,144,34,104
2013,3971,14970,Bruce Chandra,43,40-49,New,4,159,4,2013-11-27 0:00,141,39,26
2013,3980,14979,Rodney Serrano,42,40-49,New,4,605,4,2013-06-02 0:00,146,151,605
2013,3990,14989,Shawna She,44,40-49,New,3,32,3,2013-06-22 0:00,146,10,32
2013,3994,14993,Sean Morgan,45,40-49,New,7,153,7,2013-07-17 0:00,145,21,38
2013,3998,14997,Angel Cooper,45,40-49,New,2,565,2,2013-07-30 0:00,145,282,565
2013,3999,14998,Robert Rodriguez,46,40-49,New,4,615,4,2013-08-07 0:00,144,153,615
2013,4027,15026,Felicia Diaz,67,50 and Above,New,2,30,2,2013-08-11 0:00,144,15,7
2013,4031,15030,Jeffery Zheng,39,30-39,New,3,1715,3,2013-07-16 0:00,145,571,1715
2013,4033,15032,Meredith Suarez,44,40-49,New,2,1751,2,2013-07-28 0:00,145,875,1751
2013,4042,15041,Michele Goel,42,40-49,New,2,1755,2,2013-08-06 0:00,144,877,1755
2013,4046,15045,Tasha Luo,71,50 and Above,New,2,49,2,2013-07-25 0:00,145,24,49
2013,4048,15047,Meghan Vazquez,58,50 and Above,New,6,3091,6,2013-12-19 0:00,140,515,618
2013,4050,15049,Frank Dominguez,54,50 and Above,New,2,72,2,2013-11-26 0:00,141,36,72
2013,4051,15050,Joshua Miller,54,50 and Above,New,3,628,3,2013-06-30 0:00,146,209,628
2013,4059,15058,Julio Suarez,55,50 and Above,New,5,3061,5,2013-12-04 0:00,140,612,765
2013,4069,15068,Jessica Barnes,44,40-49,New,5,81,5,2013-05-05 0:00,147,16,81
2013,4070,15069,Noah Lal,50,50 and Above,New,4,72,4,2013-03-03 0:00,149,18,72
2013,4081,15080,Evelyn Chandra,39,30-39,New,5,4727,5,2013-07-09 0:00,145,945,1181
2013,4086,15085,Kristin Jai,51,50 and Above,New,5,4786,5,2013-07-13 0:00,145,957,4786
2013,4098,15097,Morgan Bennett,75,50 and Above,New,8,4799,8,2013-08-03 0:00,144,599,4799
2013,4106,15105,Tina Rana,54,50 and Above,New,2,120,2,2013-03-02 0:00,149,60,120
2013,4109,15108,Colleen Gao,66,50 and Above,New,7,211,7,2013-10-06 0:00,142,30,52
2013,4113,15112,Alicia Luo,63,50 and Above,New,2,94,2,2013-02-11 0:00,150,47,94
2013,4115,15114,Erika Munoz,68,50 and Above,New,6,4737,6,2013-07-22 0:00,145,789,1184
2013,4116,15115,Christian Patterson,70,50 and Above,New,2,94,2,2013-07-10 0:00,145,47,94
2013,4131,15130,Roger Ma,41,40-49,New,6,3166,6,2013-12-06 0:00,140,527,1055
2013,4144,15143,Kelvin Wang,49,40-49,New,1,2295,1,2013-10-08 0:00,142,2295,2295
2013,4154,15153,Kristen Li,48,40-49,New,3,114,3,2013-08-30 0:00,144,38,19
2013,4156,15155,Jamie Harrison,78,50 and Above,New,5,2366,5,2013-07-02 0:00,145,473,2366
2013,4157,15156,Dylan Foster,79,50 and Above,New,2,125,2,2013-03-26 0:00,149,62,125
2013,4165,15164,Savannah Collins,76,50 and Above,New,1,5,1,2013-07-18 0:00,145,5,5
2013,4169,15168,Xavier Bell,75,50 and Above,New,2,40,2,2013-09-20 0:00,143,20,40
2013,4175,15174,Trinity Rogers,45,40-49,New,5,100,5,2013-09-23 0:00,143,20,100
2013,4188,15187,Benjamin Brown,46,40-49,New,6,4725,6,2013-10-26 0:00,142,787,1181
2013,4190,15189,Kayla Russell,40,40-49,New,1,769,1,2013-10-15 0:00,142,769,769
2013,4193,15192,Tasha Shan,60,50 and Above,New,3,2335,3,2013-10-08 0:00,142,778,2335
2013,4206,15205,Shawna Black,52,50 and Above,New,4,2362,4,2013-10-27 0:00,142,590,2362
2013,4214,15213,Briana Martin,58,50 and Above,New,1,769,1,2013-11-23 0:00,141,769,769
2013,4220,15219,Clayton Chen,49,40-49,New,2,2350,2,2013-10-01 0:00,142,1175,2350
2013,4224,15223,Ebony Martin,50,50 and Above,New,1,2295,1,2013-10-09 0:00,142,2295,2295
2013,4226,15225,Yolanda Bhat,60,50 and Above,New,2,2330,2,2013-10-24 0:00,142,1165,2330
2013,4229,15228,Jermaine Raman,56,50 and Above,New,3,2326,3,2013-10-13 0:00,142,775,2326
2013,4235,15234,Kathleen Moreno,61,50 and Above,New,2,60,2,2013-07-29 0:00,145,30,15
2013,4243,15242,Neil Suarez,66,50 and Above,New,3,37,3,2013-08-23 0:00,144,12,37
2013,4244,15243,Lauren Harris,44,40-49,New,3,37,3,2013-10-28 0:00,142,12,37
2013,4252,15251,Noah Hall,40,40-49,New,5,75,5,2013-08-18 0:00,144,15,25
2013,4253,15252,Jada Murphy,40,40-49,New,1,769,1,2013-10-27 0:00,142,769,769
2013,4258,15257,Matthew Anderson,42,40-49,New,2,40,2,2013-02-03 0:00,150,20,40
2013,4263,15262,Jan Gonzalez,80,50 and Above,New,1,1701,1,2013-09-13 0:00,143,1701,1701
2013,4267,15266,Briana Suarez,79,50 and Above,New,5,863,5,2013-11-15 0:00,141,172,863
2013,4275,15274,Alexander Johnson,43,40-49,New,4,114,4,2013-05-18 0:00,147,28,114
2013,4285,15284,Jay Prasad,42,40-49,New,5,900,5,2013-11-16 0:00,141,180,900
2013,4286,15285,Olivia Rodriguez,42,40-49,New,2,40,2,2013-03-16 0:00,149,20,40
2013,4295,15294,Michael Robinson,48,40-49,New,2,60,2,2013-04-22 0:00,148,30,60
2013,4309,15308,Christy Lal,64,50 and Above,New,2,839,2,2013-10-31 0:00,142,419,839
2013,4310,15309,Dylan Wilson,74,50 and Above,New,2,839,2,2013-10-31 0:00,142,419,839
2013,4311,15310,Amanda Stewart,74,50 and Above,New,8,94,8,2013-09-14 0:00,143,11,31
2013,4312,15311,Brandon Thompson,69,50 and Above,New,2,839,2,2013-11-04 0:00,141,419,839
2013,4314,15313,Garrett Morris,73,50 and Above,New,2,7,2,2013-08-17 0:00,144,3,7
2013,4316,15315,Katherine Bennett,73,50 and Above,New,1,5,1,2013-04-08 0:00,148,5,5
2013,4318,15317,Rachel Jenkins,67,50 and Above,New,2,55,2,2013-05-09 0:00,147,27,55
2013,4325,15324,Renee Serrano,72,50 and Above,New,5,51,5,2013-12-17 0:00,140,10,51
2013,4333,15332,Jason Sharma,65,50 and Above,New,2,40,2,2013-11-27 0:00,141,20,40
2013,4335,15334,Sydney Williams,70,50 and Above,New,3,848,3,2013-12-27 0:00,140,282,848
2013,4336,15335,Emily Patterson,70,50 and Above,New,2,40,2,2013-11-08 0:00,141,20,40
2013,4352,15351,Steve Lu,68,50 and Above,New,4,2332,4,2013-08-14 0:00,144,583,2332
2013,4366,15365,Victoria Gray,49,40-49,New,5,2359,5,2013-08-15 0:00,144,471,2359
2013,4368,15367,Alyssa White,56,50 and Above,New,4,2395,4,2013-08-06 0:00,144,598,2395
2013,4371,15370,Jessica Butler,64,50 and Above,New,2,7,2,2013-10-08 0:00,142,3,7
2013,4389,15388,Victoria Smith,59,50 and Above,New,4,2345,4,2013-07-31 0:00,145,586,2345
2013,4390,15389,Joan King,58,50 and Above,New,4,2370,4,2013-08-22 0:00,144,592,2370
2013,4391,15390,Jonathan Turner,65,50 and Above,New,2,40,2,2013-09-05 0:00,143,20,40
2013,4394,15393,Rebekah Ruiz,84,50 and Above,New,2,7,2,2013-12-25 0:00,140,3,7
2013,4396,15395,Joseph Clark,59,50 and Above,New,6,4780,6,2013-11-13 0:00,141,796,956
2013,4400,15399,Mackenzie Murphy,65,50 and Above,New,4,2365,4,2013-08-26 0:00,144,591,2365
2013,4410,15409,Eduardo Cooper,67,50 and Above,New,3,784,3,2013-11-20 0:00,141,261,784
2013,4418,15417,Alvin Lu,73,50 and Above,New,4,2337,4,2013-08-09 0:00,144,584,2337
2013,4434,15433,Adam Sharma,41,40-49,New,2,839,2,2013-12-01 0:00,140,419,839
2013,4437,15436,Patricia Suri,73,50 and Above,New,1,1701,1,2013-09-23 0:00,143,1701,1701
2013,10021,21020,Omar Ye,55,50 and Above,New,3,1715,3,2013-05-31 0:00,147,571,1715
2013,10024,21023,Cara Wang,44,40-49,New,4,92,4,2013-05-16 0:00,147,23,92
2013,10034,21033,Preston Subram,50,50 and Above,New,3,554,3,2013-02-11 0:00,150,184,554
2013,10039,21038,Pedro Lopez,50,50 and Above,New,2,574,2,2013-12-03 0:00,140,287,574
2013,10049,21048,Karen Liang,52,50 and Above,New,4,578,4,2013-02-17 0:00,150,144,578
2013,10050,21049,James Sharma,52,50 and Above,New,2,32,2,2013-07-16 0:00,145,16,32
2013,10054,21053,Jamie Vazquez,51,50 and Above,New,3,1760,3,2013-06-16 0:00,146,586,1760
2013,10058,21057,Elizabeth Butler,95,50 and Above,New,4,2395,4,2013-11-04 0:00,141,598,2395
2013,10060,21059,Misty Chande,53,50 and Above,New,5,617,5,2013-02-04 0:00,150,123,617
2013,10063,21062,Miranda Barnes,41,40-49,New,3,563,3,2013-03-13 0:00,149,187,563
2013,10064,21063,Louis Li,48,40-49,New,3,60,3,2013-04-21 0:00,148,20,60
2013,10074,21073,Catherine Kelly,54,50 and Above,New,2,29,2,2013-08-01 0:00,144,14,29
2013,10083,21082,Jason Edwards,50,50 and Above,New,4,99,4,2013-07-22 0:00,145,24,99
2013,10085,21084,Clarence Deng,81,50 and Above,New,3,27,3,2013-04-16 0:00,148,9,27
2013,10090,21089,Yiroyuki Sato,49,40-49,New,2,561,2,2013-04-12 0:00,148,280,561
2013,10092,21091,Ashley Jenkins,49,40-49,New,2,14,2,2013-07-20 0:00,145,7,14
2013,10094,21093,Jacquelyn Castro,50,50 and Above,New,4,1732,4,2013-03-02 0:00,149,433,1732
2013,10099,21098,Steve Ma,41,40-49,New,4,69,4,2013-08-02 0:00,144,17,69
2013,10107,21106,Katie Sharma,58,50 and Above,New,2,1755,2,2013-05-04 0:00,147,877,1755
2013,10111,21110,Brent Zeng,41,40-49,New,2,35,2,2013-02-14 0:00,150,17,35
2013,10119,21118,Lisa Hu,45,40-49,New,2,35,2,2013-07-16 0:00,145,17,35
2013,10126,21125,Bruce Rana,44,40-49,New,3,27,3,2013-09-01 0:00,143,9,27
2013,10128,21127,Crystal Zheng,44,40-49,New,3,60,3,2013-08-14 0:00,144,20,60
2013,10129,21128,Kenneth Andersen,45,40-49,New,1,5,1,2013-06-28 0:00,146,5,5
2013,10143,21142,Mason Brooks,59,50 and Above,New,4,78,4,2013-12-22 0:00,140,19,78
2013,10156,21155,Jeremiah Flores,60,50 and Above,New,2,1155,2,2013-09-09 0:00,143,577,1155
2013,10159,21158,Trevor Patterson,60,50 and Above,New,3,50,3,2013-03-04 0:00,149,16,50
2013,10160,21159,Kaitlyn Rodriguez,55,50 and Above,New,4,74,4,2013-02-20 0:00,150,18,74
2013,10168,21167,Kara Becker,39,30-39,New,2,2476,2,2013-08-28 0:00,144,1238,2476
2013,10174,21173,Chad Yuan,52,50 and Above,New,2,2478,2,2013-08-07 0:00,144,1239,2478
2013,10175,21174,Andre Smith,42,40-49,New,3,42,3,2013-09-19 0:00,143,14,42
2013,10177,21176,Raul Chande,41,40-49,New,1,35,1,2013-01-30 0:00,151,35,35
2013,10190,21189,Desiree Rubio,56,50 and Above,New,4,1765,4,2013-08-11 0:00,144,441,1765
